Bericht:;Strom;;;;;;;;;;;;;;;;;;;;
von;01.01.2020 00:00;;;;;;;;;;;;;;;;;;;;
bis;01.01.2021 00:00;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;P4_H8_EDA;P1_H8_EDA;Z1_Bad_H8_EDA;Z1_RLT_H8_EDA;Z1_TWW_H8_EDA;Z_EV_H8_EDA;Z_H8_EDA;Z_EA_H8_EDA;;
Jahr;Monat;KW;Wo-Tag;Tag;;Uhrzeit;Stunden;Minuten;Startzeit;Endezeit;;h;h;Wh;Wh;Wh;Wh;Wh;Wh;;
;;;;;;;;;43.831,00;44.197,00; Summe ;2.168,44;860,18;2.589,00;71.069,00;1.342.913,00;3.480.987,00;5.063.331,00; -     ; -     ; -     
2020;12;52;Samstag;26;Sa 26.12.20;14:00;14;12;26.12.2020 14:00;26.12.2020 14:15;;0,06;0,02;0;2;18;71;96;;;
2020;12;52;Samstag;26;Sa 26.12.20;14:15;14;12;26.12.2020 14:15;26.12.2020 14:30;;0,06;0,04;0;3;6;75;89;;;
2020;12;52;Samstag;26;Sa 26.12.20;14:30;14;12;26.12.2020 14:30;26.12.2020 14:45;;0,06;0,02;0;2;7;81;95;;;
2020;12;52;Samstag;26;Sa 26.12.20;14:45;14;12;26.12.2020 14:45;26.12.2020 15:00;;0,07;0,04;0;3;6;104;117;;;
2020;12;52;Samstag;26;Sa 26.12.20;15:00;15;12;26.12.2020 15:00;26.12.2020 15:15;;0,06;0,03;0;2;45;244;296;;;
2020;12;52;Samstag;26;Sa 26.12.20;15:15;15;12;26.12.2020 15:15;26.12.2020 15:30;;0,06;0,03;0;2;124;196;328;;;
2020;12;52;Samstag;26;Sa 26.12.20;15:30;15;12;26.12.2020 15:30;26.12.2020 15:45;;0,06;0,03;0;2;129;180;317;;;
2020;12;52;Samstag;26;Sa 26.12.20;15:45;15;12;26.12.2020 15:45;26.12.2020 16:00;;0,07;0,04;0;2;133;331;472;;;
2020;12;52;Samstag;26;Sa 26.12.20;16:00;16;12;26.12.2020 16:00;26.12.2020 16:15;;0,06;0,02;0;3;109;72;188;;;
2020;12;52;Samstag;26;Sa 26.12.20;16:15;16;12;26.12.2020 16:15;26.12.2020 16:30;;0,06;0,04;0;2;7;78;92;;;
2020;12;52;Samstag;26;Sa 26.12.20;16:30;16;12;26.12.2020 16:30;26.12.2020 16:45;;0,06;0,02;0;2;6;453;467;;;
2020;12;52;Samstag;26;Sa 26.12.20;16:45;16;12;26.12.2020 16:45;26.12.2020 17:00;;0,07;0,04;0;2;7;45;58;;;
2020;12;52;Samstag;26;Sa 26.12.20;17:00;17;12;26.12.2020 17:00;26.12.2020 17:15;;0,06;0,03;0;2;6;47;60;;;
2020;12;52;Samstag;26;Sa 26.12.20;17:15;17;12;26.12.2020 17:15;26.12.2020 17:30;;0,06;0,03;0;3;7;48;63;;;
2020;12;52;Samstag;26;Sa 26.12.20;17:30;17;12;26.12.2020 17:30;26.12.2020 17:45;;0,06;0,03;0;2;6;65;78;;;
2020;12;52;Samstag;26;Sa 26.12.20;17:45;17;12;26.12.2020 17:45;26.12.2020 18:00;;0,07;0,04;0;2;7;52;65;;;
2020;12;52;Samstag;26;Sa 26.12.20;18:00;18;12;26.12.2020 18:00;26.12.2020 18:15;;0,06;0,02;0;2;7;49;63;;;
2020;12;52;Samstag;26;Sa 26.12.20;18:15;18;12;26.12.2020 18:15;26.12.2020 18:30;;0,06;0,04;0;2;6;43;56;;;
2020;12;52;Samstag;26;Sa 26.12.20;18:30;18;12;26.12.2020 18:30;26.12.2020 18:45;;0,06;0,02;0;3;7;59;72;;;
2020;12;52;Samstag;26;Sa 26.12.20;18:45;18;12;26.12.2020 18:45;26.12.2020 19:00;;0,07;0,04;0;2;7;66;80;;;
2020;12;52;Samstag;26;Sa 26.12.20;19:00;19;12;26.12.2020 19:00;26.12.2020 19:15;;0,06;0,03;0;2;117;48;172;;;
2020;12;52;Samstag;26;Sa 26.12.20;19:15;19;12;26.12.2020 19:15;26.12.2020 19:30;;0,06;0,03;0;2;135;44;188;;;
2020;12;52;Samstag;26;Sa 26.12.20;19:30;19;12;26.12.2020 19:30;26.12.2020 19:45;;0,06;0,03;0;2;53;44;105;;;
2020;12;52;Samstag;26;Sa 26.12.20;19:45;19;12;26.12.2020 19:45;26.12.2020 20:00;;0,07;0,04;0;3;7;61;74;;;
2020;12;52;Samstag;26;Sa 26.12.20;20:00;20;12;26.12.2020 20:00;26.12.2020 20:15;;0,06;0,02;0;2;7;64;77;;;
2020;12;52;Samstag;26;Sa 26.12.20;20:15;20;12;26.12.2020 20:15;26.12.2020 20:30;;0,06;0,04;0;2;7;49;64;;;
2020;12;52;Samstag;26;Sa 26.12.20;20:30;20;12;26.12.2020 20:30;26.12.2020 20:45;;0,06;0,02;0;2;6;42;54;;;
2020;12;52;Samstag;26;Sa 26.12.20;20:45;20;12;26.12.2020 20:45;26.12.2020 21:00;;0,07;0,04;0;2;7;46;60;;;
2020;12;52;Samstag;26;Sa 26.12.20;21:00;21;12;26.12.2020 21:00;26.12.2020 21:15;;0,06;0,03;0;3;6;62;76;;;
2020;12;52;Samstag;26;Sa 26.12.20;21:15;21;12;26.12.2020 21:15;26.12.2020 21:30;;0,06;0,03;0;2;7;64;78;;;
2020;12;52;Samstag;26;Sa 26.12.20;21:30;21;12;26.12.2020 21:30;26.12.2020 21:45;;0,06;0,03;0;2;7;51;64;;;
2020;12;52;Samstag;26;Sa 26.12.20;21:45;21;12;26.12.2020 21:45;26.12.2020 22:00;;0,07;0,04;0;2;6;43;57;;;
2020;12;52;Samstag;26;Sa 26.12.20;22:00;22;12;26.12.2020 22:00;26.12.2020 22:15;;0,06;0,02;0;2;7;43;56;;;
2020;12;52;Samstag;26;Sa 26.12.20;22:15;22;12;26.12.2020 22:15;26.12.2020 22:30;;0,06;0,04;0;3;7;62;76;;;
2020;12;52;Samstag;26;Sa 26.12.20;22:30;22;12;26.12.2020 22:30;26.12.2020 22:45;;0,06;0,02;0;2;6;65;77;;;
2020;12;52;Samstag;26;Sa 26.12.20;22:45;22;12;26.12.2020 22:45;26.12.2020 23:00;;0,07;0,04;0;2;7;44;59;;;
2020;12;52;Samstag;26;Sa 26.12.20;23:00;23;12;26.12.2020 23:00;26.12.2020 23:15;;0,06;0,03;0;2;32;46;84;;;
2020;12;52;Samstag;26;Sa 26.12.20;23:15;23;12;26.12.2020 23:15;26.12.2020 23:30;;0,06;0,03;0;2;131;49;188;;;
2020;12;52;Samstag;26;Sa 26.12.20;23:30;23;12;26.12.2020 23:30;26.12.2020 23:45;;0,06;0,03;0;3;137;61;206;;;
2020;12;52;Samstag;26;Sa 26.12.20;23:45;23;12;26.12.2020 23:45;27.12.2020 00:00;;0,07;0,04;0;2;17;65;89;;;
2020;12;53;Sonntag;27;So 27.12.20;00:00;0;12;27.12.2020 00:00;27.12.2020 00:15;;0,06;0;0;2;6;45;58;;;
2020;12;53;Sonntag;27;So 27.12.20;00:15;0;12;27.12.2020 00:15;27.12.2020 00:30;;0,06;0;0;2;5;42;54;;;
2020;12;53;Sonntag;27;So 27.12.20;00:30;0;12;27.12.2020 00:30;27.12.2020 00:45;;0,06;0;0;2;6;47;60;;;
2020;12;53;Sonntag;27;So 27.12.20;00:45;0;12;27.12.2020 00:45;27.12.2020 01:00;;0,07;0;0;3;6;61;73;;;
2020;12;53;Sonntag;27;So 27.12.20;01:00;1;12;27.12.2020 01:00;27.12.2020 01:15;;0,06;0;0;2;5;61;74;;;
2020;12;53;Sonntag;27;So 27.12.20;01:15;1;12;27.12.2020 01:15;27.12.2020 01:30;;0,06;0;0;2;6;50;62;;;
2020;12;53;Sonntag;27;So 27.12.20;01:30;1;12;27.12.2020 01:30;27.12.2020 01:45;;0,06;0;0;2;5;37;49;;;
2020;12;53;Sonntag;27;So 27.12.20;01:45;1;12;27.12.2020 01:45;27.12.2020 02:00;;0,07;0;0;2;6;46;59;;;
2020;12;53;Sonntag;27;So 27.12.20;02:00;2;12;27.12.2020 02:00;27.12.2020 02:15;;0,06;0;0;3;6;66;78;;;
2020;12;53;Sonntag;27;So 27.12.20;02:15;2;12;27.12.2020 02:15;27.12.2020 02:30;;0,06;0;0;2;5;60;73;;;
2020;12;53;Sonntag;27;So 27.12.20;02:30;2;12;27.12.2020 02:30;27.12.2020 02:45;;0,06;0;0;2;6;47;60;;;
2020;12;53;Sonntag;27;So 27.12.20;02:45;2;12;27.12.2020 02:45;27.12.2020 03:00;;0,07;0;0;2;6;43;55;;;
2020;12;53;Sonntag;27;So 27.12.20;03:00;3;12;27.12.2020 03:00;27.12.2020 03:15;;0,06;0;0;2;5;49;62;;;
2020;12;53;Sonntag;27;So 27.12.20;03:15;3;12;27.12.2020 03:15;27.12.2020 03:30;;0,06;0;0;3;6;61;73;;;
2020;12;53;Sonntag;27;So 27.12.20;03:30;3;12;27.12.2020 03:30;27.12.2020 03:45;;0,06;0;0;2;6;56;69;;;
2020;12;53;Sonntag;27;So 27.12.20;03:45;3;12;27.12.2020 03:45;27.12.2020 04:00;;0,07;0;0;2;5;50;62;;;
2020;12;53;Sonntag;27;So 27.12.20;04:00;4;12;27.12.2020 04:00;27.12.2020 04:15;;0,06;0;0;2;6;40;52;;;
2020;12;53;Sonntag;27;So 27.12.20;04:15;4;12;27.12.2020 04:15;27.12.2020 04:30;;0,06;0;0;2;6;44;58;;;
2020;12;53;Sonntag;27;So 27.12.20;04:30;4;12;27.12.2020 04:30;27.12.2020 04:45;;0,06;0;0;3;5;62;73;;;
2020;12;53;Sonntag;27;So 27.12.20;04:45;4;12;27.12.2020 04:45;27.12.2020 05:00;;0,07;0;0;2;6;54;67;;;
2020;12;53;Sonntag;27;So 27.12.20;05:00;5;12;27.12.2020 05:00;27.12.2020 05:15;;0,06;0,02;0;2;6;44;57;;;
2020;12;53;Sonntag;27;So 27.12.20;05:15;5;12;27.12.2020 05:15;27.12.2020 05:30;;0,06;0,04;0;2;7;46;60;;;
2020;12;53;Sonntag;27;So 27.12.20;05:30;5;12;27.12.2020 05:30;27.12.2020 05:45;;0,06;0,02;0;2;7;45;58;;;
2020;12;53;Sonntag;27;So 27.12.20;05:45;5;12;27.12.2020 05:45;27.12.2020 06:00;;0,07;0,04;0;3;7;61;76;;;
2020;12;53;Sonntag;27;So 27.12.20;06:00;6;12;27.12.2020 06:00;27.12.2020 06:15;;0,06;0,03;0;2;6;78;90;;;
2020;12;53;Sonntag;27;So 27.12.20;06:15;6;12;27.12.2020 06:15;27.12.2020 06:30;;0,06;0,03;0;2;7;91;106;;;
2020;12;53;Sonntag;27;So 27.12.20;06:30;6;12;27.12.2020 06:30;27.12.2020 06:45;;0,06;0,03;0;2;6;42;54;;;
2020;12;53;Sonntag;27;So 27.12.20;06:45;6;12;27.12.2020 06:45;27.12.2020 07:00;;0,07;0,04;0;2;7;55;70;;;
2020;12;53;Sonntag;27;So 27.12.20;07:00;7;12;27.12.2020 07:00;27.12.2020 07:15;;0,06;0,02;0;3;76;60;143;;;
2020;12;53;Sonntag;27;So 27.12.20;07:15;7;12;27.12.2020 07:15;27.12.2020 07:30;;0,06;0,04;0;2;134;65;206;;;
2020;12;53;Sonntag;27;So 27.12.20;07:30;7;12;27.12.2020 07:30;27.12.2020 07:45;;0,06;0,02;0;2;121;68;198;;;
2020;12;53;Sonntag;27;So 27.12.20;07:45;7;12;27.12.2020 07:45;27.12.2020 08:00;;0,07;0,04;0;2;7;53;67;;;
2020;12;53;Sonntag;27;So 27.12.20;08:00;8;12;27.12.2020 08:00;27.12.2020 08:15;;0,06;0,03;0;2;7;46;59;;;
2020;12;53;Sonntag;27;So 27.12.20;08:15;8;12;27.12.2020 08:15;27.12.2020 08:30;;0,06;0,03;0;3;7;43;57;;;
2020;12;53;Sonntag;27;So 27.12.20;08:30;8;12;27.12.2020 08:30;27.12.2020 08:45;;0,06;0,03;0;2;6;58;70;;;
2020;12;53;Sonntag;27;So 27.12.20;08:45;8;12;27.12.2020 08:45;27.12.2020 09:00;;0,07;0,04;0;2;7;62;76;;;
2020;12;53;Sonntag;27;So 27.12.20;09:00;9;12;27.12.2020 09:00;27.12.2020 09:15;;0,06;0,02;0;2;7;52;66;;;
2020;12;53;Sonntag;27;So 27.12.20;09:15;9;12;27.12.2020 09:15;27.12.2020 09:30;;0,06;0,04;0;2;7;41;55;;;
2020;12;53;Sonntag;27;So 27.12.20;09:30;9;12;27.12.2020 09:30;27.12.2020 09:45;;0,06;0,02;0;3;6;41;54;;;
2020;12;53;Sonntag;27;So 27.12.20;09:45;9;12;27.12.2020 09:45;27.12.2020 10:00;;0,07;0,04;0;2;7;61;75;;;
2020;12;53;Sonntag;27;So 27.12.20;10:00;10;12;27.12.2020 10:00;27.12.2020 10:15;;0,06;0,03;0;2;7;64;78;;;
2020;12;53;Sonntag;27;So 27.12.20;10:15;10;12;27.12.2020 10:15;27.12.2020 10:30;;0,06;0,03;0;2;7;48;61;;;
2020;12;53;Sonntag;27;So 27.12.20;10:30;10;12;27.12.2020 10:30;27.12.2020 10:45;;0,06;0,03;0;2;6;47;60;;;
2020;12;53;Sonntag;27;So 27.12.20;10:45;10;12;27.12.2020 10:45;27.12.2020 11:00;;0,07;0,04;0;3;7;41;55;;;
2020;12;53;Sonntag;27;So 27.12.20;11:00;11;12;27.12.2020 11:00;27.12.2020 11:15;;0,06;0,02;0;2;6;62;75;;;
2020;12;53;Sonntag;27;So 27.12.20;11:15;11;12;27.12.2020 11:15;27.12.2020 11:30;;0,06;0,04;0;2;7;66;80;;;
2020;12;53;Sonntag;27;So 27.12.20;11:30;11;12;27.12.2020 11:30;27.12.2020 11:45;;0,06;0,02;0;2;7;42;55;;;
2020;12;53;Sonntag;27;So 27.12.20;11:45;11;12;27.12.2020 11:45;27.12.2020 12:00;;0,07;0,04;0;2;7;46;60;;;
2020;12;53;Sonntag;27;So 27.12.20;12:00;12;12;27.12.2020 12:00;27.12.2020 12:15;;0,06;0,03;0;2;6;46;59;;;
2020;12;53;Sonntag;27;So 27.12.20;12:15;12;12;27.12.2020 12:15;27.12.2020 12:30;;0,06;0,03;0;3;7;63;77;;;
2020;12;53;Sonntag;27;So 27.12.20;12:30;12;12;27.12.2020 12:30;27.12.2020 12:45;;0,06;0,03;0;2;100;65;172;;;
2020;12;53;Sonntag;27;So 27.12.20;12:45;12;12;27.12.2020 12:45;27.12.2020 13:00;;0,07;0,04;0;2;136;42;186;;;
2020;12;53;Sonntag;27;So 27.12.20;13:00;13;12;27.12.2020 13:00;27.12.2020 13:15;;0,06;0,02;0;2;97;41;145;;;
2020;12;53;Sonntag;27;So 27.12.20;13:15;13;12;27.12.2020 13:15;27.12.2020 13:30;;0,06;0,04;0;2;7;48;63;;;
2020;12;53;Sonntag;27;So 27.12.20;13:30;13;12;27.12.2020 13:30;27.12.2020 13:45;;0,06;0,02;0;3;6;68;81;;;
2020;12;53;Sonntag;27;So 27.12.20;13:45;13;12;27.12.2020 13:45;27.12.2020 14:00;;0,07;0,04;0;2;7;60;74;;;
2020;12;53;Sonntag;27;So 27.12.20;14:00;14;12;27.12.2020 14:00;27.12.2020 14:15;;0,06;0,03;0;2;7;44;56;;;
2020;12;53;Sonntag;27;So 27.12.20;14:15;14;12;27.12.2020 14:15;27.12.2020 14:30;;0,06;0,03;0;2;7;48;63;;;
2020;12;53;Sonntag;27;So 27.12.20;14:30;14;12;27.12.2020 14:30;27.12.2020 14:45;;0,06;0,03;0;2;6;49;62;;;
2020;12;53;Sonntag;27;So 27.12.20;14:45;14;12;27.12.2020 14:45;27.12.2020 15:00;;0,07;0,04;0;3;7;63;77;;;
2020;12;53;Sonntag;27;So 27.12.20;15:00;15;12;27.12.2020 15:00;27.12.2020 15:15;;0,06;0,02;0;2;7;61;74;;;
2020;12;53;Sonntag;27;So 27.12.20;15:15;15;12;27.12.2020 15:15;27.12.2020 15:30;;0,06;0,04;0;2;7;44;58;;;
2020;12;53;Sonntag;27;So 27.12.20;15:30;15;12;27.12.2020 15:30;27.12.2020 15:45;;0,06;0,02;0;2;6;47;60;;;
2020;12;53;Sonntag;27;So 27.12.20;15:45;15;12;27.12.2020 15:45;27.12.2020 16:00;;0,07;0,04;0;2;7;52;66;;;
2020;12;53;Sonntag;27;So 27.12.20;16:00;16;12;27.12.2020 16:00;27.12.2020 16:15;;0,06;0,03;0;3;6;64;77;;;
2020;12;53;Sonntag;27;So 27.12.20;16:15;16;12;27.12.2020 16:15;27.12.2020 16:30;;0,06;0,04;0;2;7;57;71;;;
2020;12;53;Sonntag;27;So 27.12.20;16:30;16;12;27.12.2020 16:30;27.12.2020 16:45;;0,06;0,02;0;2;7;46;58;;;
2020;12;53;Sonntag;27;So 27.12.20;16:45;16;12;27.12.2020 16:45;27.12.2020 17:00;;0,07;0,04;0;2;7;42;57;;;
2020;12;53;Sonntag;27;So 27.12.20;17:00;17;12;27.12.2020 17:00;27.12.2020 17:15;;0,06;0,02;0;2;6;57;70;;;
2020;12;53;Sonntag;27;So 27.12.20;17:15;17;12;27.12.2020 17:15;27.12.2020 17:30;;0,06;0,04;0;3;7;67;81;;;
2020;12;53;Sonntag;27;So 27.12.20;17:30;17;12;27.12.2020 17:30;27.12.2020 17:45;;0,06;0,02;0;2;7;54;67;;;
2020;12;53;Sonntag;27;So 27.12.20;17:45;17;12;27.12.2020 17:45;27.12.2020 18:00;;0,07;0,04;0;2;7;47;61;;;
2020;12;53;Sonntag;27;So 27.12.20;18:00;18;12;27.12.2020 18:00;27.12.2020 18:15;;0,06;0,03;0;2;29;38;75;;;
2020;12;53;Sonntag;27;So 27.12.20;18:15;18;12;27.12.2020 18:15;27.12.2020 18:30;;0,06;0,04;0;2;131;56;193;;;
2020;12;53;Sonntag;27;So 27.12.20;18:30;18;12;27.12.2020 18:30;27.12.2020 18:45;;0,06;0,02;0;3;136;67;212;;;
2020;12;53;Sonntag;27;So 27.12.20;18:45;18;12;27.12.2020 18:45;27.12.2020 19:00;;0,07;0,04;0;2;34;59;100;;;
2020;12;53;Sonntag;27;So 27.12.20;19:00;19;12;27.12.2020 19:00;27.12.2020 19:15;;0,06;0,02;0;2;7;43;56;;;
2020;12;53;Sonntag;27;So 27.12.20;19:15;19;12;27.12.2020 19:15;27.12.2020 19:30;;0,06;0,04;0;2;7;42;57;;;
2020;12;53;Sonntag;27;So 27.12.20;19:30;19;12;27.12.2020 19:30;27.12.2020 19:45;;0,06;0,02;0;2;6;51;64;;;
2020;12;53;Sonntag;27;So 27.12.20;19:45;19;12;27.12.2020 19:45;27.12.2020 20:00;;0,07;0,04;0;2;7;71;85;;;
2020;12;53;Sonntag;27;So 27.12.20;20:00;20;12;27.12.2020 20:00;27.12.2020 20:15;;0,06;0,03;0;3;7;58;71;;;
2020;12;53;Sonntag;27;So 27.12.20;20:15;20;12;27.12.2020 20:15;27.12.2020 20:30;;0,06;0,04;0;2;7;47;61;;;
2020;12;53;Sonntag;27;So 27.12.20;20:30;20;12;27.12.2020 20:30;27.12.2020 20:45;;0,06;0,02;0;2;6;44;58;;;
2020;12;53;Sonntag;27;So 27.12.20;20:45;20;12;27.12.2020 20:45;27.12.2020 21:00;;0,07;0,04;0;2;8;49;63;;;
2020;12;53;Sonntag;27;So 27.12.20;21:00;21;12;27.12.2020 21:00;27.12.2020 21:15;;0,06;0,02;0;2;6;65;78;;;
2020;12;53;Sonntag;27;So 27.12.20;21:15;21;12;27.12.2020 21:15;27.12.2020 21:30;;0,06;0,04;0;3;7;62;75;;;
2020;12;53;Sonntag;27;So 27.12.20;21:30;21;12;27.12.2020 21:30;27.12.2020 21:45;;0,06;0,02;0;2;7;44;58;;;
2020;12;53;Sonntag;27;So 27.12.20;21:45;21;12;27.12.2020 21:45;27.12.2020 22:00;;0,07;0,04;0;2;7;47;61;;;
2020;12;53;Sonntag;27;So 27.12.20;22:00;22;12;27.12.2020 22:00;27.12.2020 22:15;;0,06;0,03;0;2;6;54;67;;;
2020;12;53;Sonntag;27;So 27.12.20;22:15;22;12;27.12.2020 22:15;27.12.2020 22:30;;0,06;0,04;0;2;7;63;77;;;
2020;12;53;Sonntag;27;So 27.12.20;22:30;22;12;27.12.2020 22:30;27.12.2020 22:45;;0,06;0,02;0;3;7;58;72;;;
2020;12;53;Sonntag;27;So 27.12.20;22:45;22;12;27.12.2020 22:45;27.12.2020 23:00;;0,07;0,04;0;2;7;44;57;;;
2020;12;53;Sonntag;27;So 27.12.20;23:00;23;12;27.12.2020 23:00;27.12.2020 23:15;;0,06;0,02;0;2;6;43;56;;;
2020;12;53;Sonntag;27;So 27.12.20;23:15;23;12;27.12.2020 23:15;27.12.2020 23:30;;0,06;0,04;0;2;7;58;73;;;
2020;12;53;Sonntag;27;So 27.12.20;23:30;23;12;27.12.2020 23:30;27.12.2020 23:45;;0,06;0,02;0;2;33;66;105;;;
2020;12;53;Sonntag;27;So 27.12.20;23:45;23;12;27.12.2020 23:45;28.12.2020 00:00;;0,07;0,04;0;3;131;53;192;;;
2020;12;53;Montag;28;Mo 28.12.20;00:00;0;12;28.12.2020 00:00;28.12.2020 00:15;;0,06;0;0;2;136;49;193;;;
2020;12;53;Montag;28;Mo 28.12.20;00:15;0;12;28.12.2020 00:15;28.12.2020 00:30;;0,06;0;0;2;6;42;55;;;
2020;12;53;Montag;28;Mo 28.12.20;00:30;0;12;28.12.2020 00:30;28.12.2020 00:45;;0,06;0;0;2;6;54;67;;;
2020;12;53;Montag;28;Mo 28.12.20;00:45;0;12;28.12.2020 00:45;28.12.2020 01:00;;0,07;0;0;2;6;67;79;;;
2020;12;53;Montag;28;Mo 28.12.20;01:00;1;12;28.12.2020 01:00;28.12.2020 01:15;;0,06;0;0;3;5;51;64;;;
2020;12;53;Montag;28;Mo 28.12.20;01:15;1;12;28.12.2020 01:15;28.12.2020 01:30;;0,06;0;0;2;6;46;58;;;
2020;12;53;Montag;28;Mo 28.12.20;01:30;1;12;28.12.2020 01:30;28.12.2020 01:45;;0,06;0;0;2;6;47;60;;;
2020;12;53;Montag;28;Mo 28.12.20;01:45;1;12;28.12.2020 01:45;28.12.2020 02:00;;0,07;0;0;2;5;56;68;;;
2020;12;53;Montag;28;Mo 28.12.20;02:00;2;12;28.12.2020 02:00;28.12.2020 02:15;;0,06;0;0;2;6;61;74;;;
2020;12;53;Montag;28;Mo 28.12.20;02:15;2;12;28.12.2020 02:15;28.12.2020 02:30;;0,06;0;0;2;6;45;57;;;
2020;12;53;Montag;28;Mo 28.12.20;02:30;2;12;28.12.2020 02:30;28.12.2020 02:45;;0,06;0;0;3;6;54;67;;;
2020;12;53;Montag;28;Mo 28.12.20;02:45;2;12;28.12.2020 02:45;28.12.2020 03:00;;0,07;0;0;2;5;45;58;;;
2020;12;53;Montag;28;Mo 28.12.20;03:00;3;12;28.12.2020 03:00;28.12.2020 03:15;;0,06;0;0;2;6;60;72;;;
2020;12;53;Montag;28;Mo 28.12.20;03:15;3;12;28.12.2020 03:15;28.12.2020 03:30;;0,06;0;0;2;6;62;75;;;
2020;12;53;Montag;28;Mo 28.12.20;03:30;3;12;28.12.2020 03:30;28.12.2020 03:45;;0,06;0;0;2;6;47;60;;;
2020;12;53;Montag;28;Mo 28.12.20;03:45;3;12;28.12.2020 03:45;28.12.2020 04:00;;0,07;0;0;3;5;48;60;;;
2020;12;53;Montag;28;Mo 28.12.20;04:00;4;12;28.12.2020 04:00;28.12.2020 04:15;;0,06;0;0;2;6;41;54;;;
2020;12;53;Montag;28;Mo 28.12.20;04:15;4;12;28.12.2020 04:15;28.12.2020 04:30;;0,06;0;0;2;6;59;71;;;
2020;12;53;Montag;28;Mo 28.12.20;04:30;4;12;28.12.2020 04:30;28.12.2020 04:45;;0,06;0;0;2;5;58;71;;;
2020;12;53;Montag;28;Mo 28.12.20;04:45;4;12;28.12.2020 04:45;28.12.2020 05:00;;0,07;0;0;2;6;45;57;;;
2020;12;53;Montag;28;Mo 28.12.20;05:00;5;12;28.12.2020 05:00;28.12.2020 05:15;;0,06;0,03;0;3;6;44;58;;;
2020;12;53;Montag;28;Mo 28.12.20;05:15;5;12;28.12.2020 05:15;28.12.2020 05:30;;0,06;0,04;0;2;8;47;60;;;
2020;12;53;Montag;28;Mo 28.12.20;05:30;5;12;28.12.2020 05:30;28.12.2020 05:45;;0,06;0,02;0;2;6;59;72;;;
2020;12;53;Montag;28;Mo 28.12.20;05:45;5;12;28.12.2020 05:45;28.12.2020 06:00;;0,07;0,04;0;2;7;59;74;;;
2020;12;53;Montag;28;Mo 28.12.20;06:00;6;12;28.12.2020 06:00;28.12.2020 06:15;;0,06;0,02;0;2;7;54;67;;;
2020;12;53;Montag;28;Mo 28.12.20;06:15;6;12;28.12.2020 06:15;28.12.2020 06:30;;0,06;0,04;0;3;7;46;60;;;
2020;12;53;Montag;28;Mo 28.12.20;06:30;6;12;28.12.2020 06:30;28.12.2020 06:45;;0,06;0,02;0;2;6;42;55;;;
2020;12;53;Montag;28;Mo 28.12.20;06:45;6;12;28.12.2020 06:45;28.12.2020 07:00;;0,07;0,04;0;2;7;62;77;;;
2020;12;53;Montag;28;Mo 28.12.20;07:00;7;12;28.12.2020 07:00;28.12.2020 07:15;;0,06;0,03;0;2;7;58;70;;;
2020;12;53;Montag;28;Mo 28.12.20;07:15;7;12;28.12.2020 07:15;28.12.2020 07:30;;0,06;0,04;0;2;8;67;82;;;
2020;12;53;Montag;28;Mo 28.12.20;07:30;7;12;28.12.2020 07:30;28.12.2020 07:45;;0,06;0,02;0;3;126;88;223;;;
2020;12;53;Montag;28;Mo 28.12.20;07:45;7;12;28.12.2020 07:45;28.12.2020 08:00;;0,07;0,04;0;2;136;51;194;;;
2020;12;53;Montag;28;Mo 28.12.20;08:00;8;12;28.12.2020 08:00;28.12.2020 08:15;;0,06;0,02;0;2;63;63;133;;;
2020;12;53;Montag;28;Mo 28.12.20;08:15;8;12;28.12.2020 08:15;28.12.2020 08:30;;0,06;0,04;0;2;7;65;79;;;
2020;12;53;Montag;28;Mo 28.12.20;08:30;8;12;28.12.2020 08:30;28.12.2020 08:45;;0,06;0,02;0;2;6;66;79;;;
2020;12;53;Montag;28;Mo 28.12.20;08:45;8;12;28.12.2020 08:45;28.12.2020 09:00;;0,07;0,04;0;3;7;60;74;;;
2020;12;53;Montag;28;Mo 28.12.20;09:00;9;12;28.12.2020 09:00;28.12.2020 09:15;;0,06;0,03;0;2;7;46;60;;;
2020;12;53;Montag;28;Mo 28.12.20;09:15;9;12;28.12.2020 09:15;28.12.2020 09:30;;0,06;0,04;0;2;7;42;55;;;
2020;12;53;Montag;28;Mo 28.12.20;09:30;9;12;28.12.2020 09:30;28.12.2020 09:45;;0,06;0,02;0;2;7;47;61;;;
2020;12;53;Montag;28;Mo 28.12.20;09:45;9;12;28.12.2020 09:45;28.12.2020 10:00;;0,07;0,04;0;2;7;71;85;;;
2020;12;53;Montag;28;Mo 28.12.20;10:00;10;12;28.12.2020 10:00;28.12.2020 10:15;;0,06;0,02;0;2;6;59;72;;;
2020;12;53;Montag;28;Mo 28.12.20;10:15;10;12;28.12.2020 10:15;28.12.2020 10:30;;0,06;0,04;0;3;7;42;56;;;
2020;12;53;Montag;28;Mo 28.12.20;10:30;10;12;28.12.2020 10:30;28.12.2020 10:45;;0,06;0,02;0;2;7;41;54;;;
2020;12;53;Montag;28;Mo 28.12.20;10:45;10;12;28.12.2020 10:45;28.12.2020 11:00;;0,07;0,04;0;2;7;49;63;;;
2020;12;53;Montag;28;Mo 28.12.20;11:00;11;12;28.12.2020 11:00;28.12.2020 11:15;;0,06;0,03;0;2;6;69;82;;;
2020;12;53;Montag;28;Mo 28.12.20;11:15;11;12;28.12.2020 11:15;28.12.2020 11:30;;0,06;0,04;0;2;7;60;74;;;
