,0,1,2,3,4,5,6,7,8
4854,23,36,27,26,35,24,167,34,
4855,35,24,167,34,23,31,33,21,
4856,23,31,33,21,35,31,34,68,
4857,35,31,34,68,121,126,486,519,
4858,121,126,486,519,616,330,141,71,
4859,616,330,141,71,84,61,47,35,
4860,35,32,187,69,48,26,35,36,
4861,48,26,35,36,79,84,51,48,
4862,79,84,51,48,33,33,147,80,
4863,33,33,147,80,185,597,241,84,
4864,185,597,241,84,27,36,30,24,
4865,27,36,30,24,35,34,21,32,
4866,35,34,21,32,35,33,38,42,
4867,35,33,38,42,33,34,45,36,
4868,33,34,45,36,35,71,186,42,
4869,35,71,186,42,53,73,65,290,
4870,53,73,65,290,341,274,80,68,
4871,341,274,80,68,54,266,61,56,
4872,38,50,27,32,25,37,37,31,
4873,25,37,37,31,34,42,103,43,
4874,34,42,103,43,51,504,466,314,
4875,51,504,466,314,60,50,60,161,
4876,60,50,60,161,107,218,318,91,
4877,107,218,318,91,51,46,37,48,
4878,51,46,37,48,43,37,49,45,
4879,43,37,49,45,43,50,40,41,
4880,43,50,40,41,49,38,51,89,
4881,49,38,51,89,136,194,329,128,
4882,136,194,329,128,251,70,97,78,
4883,251,70,97,78,86,77,89,228,
4884,40,41,34,26,37,34,25,38,
4885,37,34,25,38,30,35,35,80,
4886,30,35,35,80,68,51,43,23,
4887,68,51,43,23,32,34,20,31,
4888,32,34,20,31,33,20,32,30,
4889,33,20,32,30,23,109,269,221,
4890,23,109,269,221,131,92,21,198,
4891,131,92,21,198,35,23,34,243,
4892,35,23,34,243,102,68,55,27,
4893,102,68,55,27,115,203,133,273,
4894,115,203,133,273,244,220,42,49,
4895,244,220,42,49,51,41,60,68,
4896,36,33,49,40,38,23,34,34,
4897,38,23,34,34,30,34,54,88,
4898,30,34,54,88,48,46,30,27,
4899,48,46,30,27,34,26,25,34,
4900,34,26,25,34,26,205,34,88,
4901,26,205,34,88,129,177,297,28,
4902,129,177,297,28,37,30,23,33,
4903,37,30,23,33,32,28,47,363,
4904,32,28,47,363,389,67,62,68,
4905,389,67,62,68,72,58,337,240,
4906,72,58,337,240,332,181,73,65,
4907,332,181,73,65,57,85,85,76,
4908,25,37,51,25,36,34,24,36,
4909,36,34,24,36,35,28,34,48,
4910,35,28,34,48,97,45,46,33,
4911,97,45,46,33,28,38,30,28,
4912,28,38,30,28,37,30,27,252,
4913,37,30,27,252,127,509,339,65,
4914,127,509,339,65,31,32,40,29,
4915,31,32,40,29,31,39,31,174,
4916,31,39,31,174,112,79,125,136,
4917,112,79,125,136,394,276,136,41,
4918,394,276,136,41,60,71,60,60,
4919,60,71,60,60,68,67,74,61,
4920,34,24,36,33,25,36,30,26,
4921,25,36,30,26,35,26,25,35,
4922,35,26,25,35,32,38,40,110,
4923,32,38,40,110,44,48,36,26,
4924,44,48,36,26,35,28,570,376,
4925,35,28,570,376,61,28,41,39,
4926,61,28,41,39,26,38,39,27,
4927,26,38,39,27,38,34,28,39,
4928,38,34,28,39,34,29,41,32,
4929,34,29,41,32,213,61,49,69,
4930,213,61,49,69,101,95,112,69,
4931,101,95,112,69,67,61,79,260,
4932,28,42,107,137,41,39,27,210,
4933,41,39,27,210,49,40,39,52,
4934,49,40,39,52,54,189,113,50,
4935,54,189,113,50,41,32,29,38,
4936,41,32,29,38,36,25,38,38,
4937,36,25,38,38,24,37,37,24,
4938,24,37,37,24,191,64,30,34,
4939,191,64,30,34,39,30,34,40,
4940,39,30,34,40,39,87,259,60,
4941,39,87,259,60,61,46,68,250,
4942,61,46,68,250,308,152,45,49,
4943,308,152,45,49,46,44,50,55,
4944,31,214,545,653,375,205,424,188,
4945,375,205,424,188,178,152,152,216,
4946,178,152,152,216,249,127,138,129,
4947,249,127,138,129,337,247,276,272,
4948,337,247,276,272,254,60,75,118,
4949,254,60,75,118,72,222,71,45,
4950,72,222,71,45,54,47,39,50,
4951,54,47,39,50,47,37,49,53,
4952,47,37,49,53,42,50,50,37,
4953,42,50,50,37,48,51,36,48,
4954,48,51,36,48,48,36,49,47,
4955,48,36,49,47,47,51,76,102,
4956,34,114,63,50,45,24,36,35,
4957,45,24,36,35,23,36,33,23,
4958,23,36,33,23,35,32,24,36,
4959,35,32,24,36,28,74,167,25,
4960,28,74,167,25,31,39,35,26,
4961,31,39,35,26,39,31,27,37,
4962,39,31,27,37,26,29,39,30,
4963,26,29,39,30,36,40,27,40,
4964,36,40,27,40,42,28,40,152,
4965,42,28,40,152,132,77,170,174,
4966,132,77,170,174,190,347,94,61,
4967,190,347,94,61,239,77,130,106,
4968,38,24,37,36,27,38,32,29,
4969,27,38,32,29,37,29,28,37,
4970,37,29,28,37,25,30,36,23,
4971,25,30,36,23,34,35,30,40,
4972,34,35,30,40,35,28,38,29,
4973,35,28,38,29,29,37,25,32,
4974,29,37,25,32,35,64,112,217,
4975,35,64,112,217,67,91,51,89,
4976,67,91,51,89,161,29,38,43,
4977,161,29,38,43,38,56,304,329,
4978,38,56,304,329,63,74,75,72,
4979,63,74,75,72,244,108,156,77,
4980,39,25,36,39,25,34,39,27,
4981,25,34,39,27,38,32,25,36,
4982,38,32,25,36,28,26,35,24,
4983,28,26,35,24,28,35,21,32,
4984,28,35,21,32,34,289,59,34,
4985,34,289,59,34,21,50,55,43,
4986,21,50,55,43,55,52,44,56,
4987,55,52,44,56,50,51,58,58,
4988,50,51,58,58,44,49,55,48,
4989,44,49,55,48,65,66,50,243,
4990,65,66,50,243,384,266,83,75,
4991,384,266,83,75,77,292,221,90,
4992,36,88,69,52,48,25,36,37,
4993,48,25,36,37,22,32,34,21,
4994,22,32,34,21,33,32,22,33,
4995,33,32,22,33,31,22,34,28,
4996,31,22,34,28,24,34,26,27,
4997,24,34,26,27,34,74,45,36,
4998,34,74,45,36,22,31,32,21,
4999,22,31,32,21,33,30,25,39,
5000,33,30,25,39,28,203,40,34,
5001,28,203,40,34,211,368,390,343,
5002,211,368,390,343,77,47,58,66,
5003,77,47,58,66,59,59,66,57,
5004,40,44,40,39,27,40,36,29,
5005,27,40,36,29,40,31,30,38,
5006,40,31,30,38,29,33,39,25,
5007,29,33,39,25,34,38,25,118,
5008,34,38,25,118,384,67,38,37,
5009,384,67,38,37,60,108,46,51,
5010,60,108,46,51,39,30,39,32,
5011,39,30,39,32,106,135,32,32,
5012,106,135,32,32,41,36,32,43,
5013,41,36,32,43,45,43,57,194,
5014,45,43,57,194,421,120,97,71,
5015,421,120,97,71,63,64,66,243,
5016,28,40,35,46,40,35,28,38,
5017,40,35,28,38,32,29,38,29,
5018,32,29,38,29,30,38,27,33,
5019,30,38,27,33,158,353,149,38,
5020,158,353,149,38,32,37,34,105,
5021,32,37,34,105,61,50,44,26,
5022,61,50,44,26,139,55,28,38,
5023,139,55,28,38,32,29,37,29,
5024,32,29,37,29,32,38,25,47,
5025,32,38,25,47,239,53,68,308,
5026,239,53,68,308,59,106,71,221,
5027,59,106,71,221,174,464,364,89,
5028,267,69,27,50,57,29,36,40,
5029,57,29,36,40,26,37,25,37,
5030,26,37,25,37,39,25,38,37,
5031,39,25,38,37,27,39,34,27,
5032,27,39,34,27,39,32,39,36,
5033,39,32,39,36,274,65,50,45,
5034,274,65,50,45,26,37,33,27,
5035,26,37,33,27,37,30,29,105,
5036,37,30,29,105,165,192,41,440,
5037,165,192,41,440,660,264,251,71,
5038,660,264,251,71,53,55,61,67,
5039,53,55,61,67,58,70,62,51,
5040,44,31,41,47,58,35,24,37,
5041,58,35,24,37,29,24,35,24,
5042,29,24,35,24,29,34,22,331,
5043,29,34,22,331,285,29,30,37,
5044,285,29,30,37,25,30,35,23,
5045,25,30,35,23,33,32,23,48,
5046,33,32,23,48,53,44,55,56,
5047,53,44,55,56,57,57,40,49,
5048,57,57,40,49,50,37,50,45,
5049,50,37,50,45,43,87,218,324,
5050,43,87,218,324,190,310,369,395,
5051,190,310,369,395,64,141,105,95,
5052,56,74,83,57,51,32,37,40,
5053,51,32,37,40,26,35,36,24,
5054,26,35,36,24,37,164,29,41,
5055,37,164,29,41,33,29,116,262,
5056,33,29,116,262,250,117,25,37,
5057,250,117,25,37,35,25,37,30,
5058,35,25,37,30,380,441,39,42,
5059,380,441,39,42,360,58,36,29,
5060,360,58,36,29,26,36,28,30,
5061,26,36,28,30,35,30,62,392,
5062,35,30,62,392,61,48,48,41,
5063,61,48,48,41,67,80,134,73,
5064,63,28,31,37,23,34,33,24,
5065,23,34,33,24,35,27,24,33,
5066,35,27,24,33,21,28,31,20,
5067,21,28,31,20,32,26,22,33,
5068,32,26,22,33,21,27,31,18,
5069,21,27,31,18,30,31,169,161,
5070,30,31,169,161,129,38,34,165,
5071,129,38,34,165,23,225,35,33,
5072,23,225,35,33,230,25,30,35,
5073,230,25,30,35,26,38,35,30,
5074,26,38,35,30,177,204,150,49,
5075,177,204,150,49,230,49,84,94,
5076,36,36,38,78,73,224,45,25,
5077,73,224,45,25,34,31,19,32,
5078,34,31,19,32,31,20,65,76,
5079,31,20,65,76,22,33,26,24,
5080,22,33,26,24,32,40,42,49,
5081,32,40,42,49,35,44,45,63,
5082,35,44,45,63,51,44,41,49,
5083,51,44,41,49,40,46,50,37,
5084,40,46,50,37,49,45,201,47,
5085,49,45,201,47,50,57,475,282,
5086,50,57,475,282,67,253,49,53,
5087,67,253,49,53,56,64,80,59,
5088,35,143,79,44,21,47,25,25,
5089,21,47,25,25,32,22,31,30,
5090,32,22,31,30,19,32,26,22,
5091,19,32,26,22,32,23,26,32,
5092,32,23,26,32,19,164,75,21,
5093,19,164,75,21,33,32,43,369,
5094,33,32,43,369,243,68,285,48,
5095,243,68,285,48,49,37,26,37,
5096,49,37,26,37,30,27,36,30,
5097,30,27,36,30,58,99,103,49,
5098,58,99,103,49,42,40,28,33,
5099,42,40,28,33,39,27,37,37,
5100,24,31,36,204,144,219,21,36,
5101,144,219,21,36,33,25,37,31,
5102,33,25,37,31,27,37,30,61,
5103,27,37,30,61,176,320,199,74,
5104,176,320,199,74,36,106,131,39,
5105,36,106,131,39,69,27,38,66,
5106,69,27,38,66,191,36,36,69,
5107,191,36,36,69,558,496,240,73,
5108,558,496,240,73,35,47,347,42,
5109,35,47,347,42,101,201,347,274,
5110,101,201,347,274,359,423,55,39,
5111,359,423,55,39,37,52,240,187,
5112,20,32,31,23,209,33,166,39,
5113,209,33,166,39,30,39,38,288,
5114,30,39,38,288,193,192,184,27,
5115,193,192,184,27,39,34,114,134,
5116,39,34,114,134,31,25,33,25,
5117,31,25,33,25,26,34,24,27,
5118,26,34,24,27,39,29,36,40,
5119,39,29,36,40,80,34,32,23,
5120,80,34,32,23,36,28,166,96,
5121,36,28,166,96,61,294,254,45,
5122,61,294,254,45,124,305,159,338,
5123,124,305,159,338,217,219,222,171,
5124,148,35,23,50,202,23,35,32,
5125,202,23,35,32,58,158,29,140,
5126,58,158,29,140,485,474,333,219,
5127,485,474,333,219,106,25,35,26,
5128,106,25,35,26,28,38,23,161,
5129,28,38,23,161,31,44,141,216,
5130,31,44,141,216,27,39,34,163,
5131,27,39,34,163,243,328,28,34,
5132,243,328,28,34,25,33,43,42,
5133,25,33,43,42,62,51,133,340,
5134,62,51,133,340,232,277,425,406,
5135,232,277,425,406,375,121,67,69,
5136,77,185,162,79,35,21,35,33,
5137,35,21,35,33,21,34,30,26,
5138,21,34,30,26,38,28,32,38,
5139,38,28,32,38,24,207,316,124,
5140,24,207,316,124,50,55,40,47,
5141,50,55,40,47,50,35,45,37,
5142,50,35,45,37,34,211,220,129,
5143,34,211,220,129,38,27,39,33,
5144,38,27,39,33,30,37,27,33,
5145,30,37,27,33,40,29,43,43,
5146,40,29,43,43,42,136,43,39,
5147,42,136,43,39,43,70,100,54,
5148,22,74,37,24,70,32,26,43,
5149,70,32,26,43,32,33,39,27,
5150,32,33,39,27,37,38,42,112,
5151,37,38,42,112,47,173,218,229,
5152,47,173,218,229,56,61,32,41,
5153,56,61,32,41,40,26,37,36,
5154,40,26,37,36,26,39,32,30,
5155,26,39,32,30,39,27,35,37,
5156,39,27,35,37,21,33,30,178,
5157,21,33,30,178,79,104,451,669,
5158,79,104,451,669,303,50,56,59,
5159,303,50,56,59,44,54,223,55,
5160,33,26,27,65,24,34,29,35,
5161,24,34,29,35,40,30,34,226,
5162,40,30,34,226,36,40,36,107,
5163,36,40,36,107,62,53,45,27,
5164,62,53,45,27,52,234,340,68,
5165,52,234,340,68,39,29,27,37,
5166,39,29,27,37,25,25,34,26,
5167,25,25,34,26,31,35,24,30,
5168,31,35,24,30,33,19,31,29,
5169,33,19,31,29,27,57,53,218,
5170,27,57,53,218,55,49,141,327,
5171,55,49,141,327,134,53,56,56,
5172,30,35,23,33,33,24,36,30,
5173,33,24,36,30,27,35,23,29,
5174,27,35,23,29,34,21,33,30,
5175,34,21,33,30,43,56,451,225,
5176,43,56,451,225,77,31,28,36,
5177,77,31,28,36,33,38,47,39,
5178,33,38,47,39,45,46,37,46,
5179,45,46,37,46,47,34,48,46,
5180,47,34,48,46,38,48,39,42,
5181,38,48,39,42,51,70,377,204,
5182,51,70,377,204,346,117,45,47,
5183,346,117,45,47,39,40,49,38,
5184,33,25,30,38,27,34,258,252,
5185,27,34,258,252,82,34,63,428,
5186,82,34,63,428,251,39,41,46,
5187,251,39,41,46,39,265,556,356,
5188,39,265,556,356,110,214,33,31,
5189,110,214,33,31,37,32,27,37,
5190,37,32,27,37,30,28,36,27,
5191,30,28,36,27,30,35,38,112,
5192,30,35,38,112,148,46,120,246,
5193,148,46,120,246,424,434,471,206,
5194,424,434,471,206,203,193,177,183,
5195,203,193,177,183,213,207,374,157,
5196,32,20,37,39,27,39,37,26,
5197,27,39,37,26,521,334,168,37,
5198,521,334,168,37,33,25,36,222,
5199,33,25,36,222,32,174,456,548,
5200,32,174,456,548,293,28,38,40,
5201,293,28,38,40,29,205,37,35,
5202,29,205,37,35,30,39,34,26,
5203,30,39,34,26,39,37,33,210,
5204,39,37,33,210,33,418,215,63,
5205,33,418,215,63,91,53,61,60,
5206,91,53,61,60,65,60,72,352,
5207,65,60,72,352,143,81,77,73,
5208,36,22,34,34,23,35,33,24,
5209,23,35,33,24,35,29,26,36,
5210,35,29,26,36,25,28,34,22,
5211,25,28,34,22,31,32,21,34,
5212,31,32,21,34,29,24,35,25,
5213,29,24,35,25,29,32,46,183,
5214,29,32,46,183,31,23,35,30,
5215,31,23,35,30,23,72,156,179,
5216,23,72,156,179,220,145,202,101,
5217,220,145,202,101,103,50,35,47,
5218,103,50,35,47,119,195,323,475,
5219,119,195,323,475,92,95,86,180,
5220,28,28,37,50,42,52,45,41,
5221,42,52,45,41,51,43,38,48,
5222,51,43,38,48,42,39,48,39,
5223,42,39,48,39,41,48,36,44,
5224,41,48,36,44,46,34,47,133,
5225,46,34,47,133,240,375,214,40,
5226,240,375,214,40,52,58,42,52,
5227,52,58,42,52,53,49,53,66,
5228,53,49,53,66,120,61,142,144,
5229,120,61,142,144,45,64,265,314,
5230,45,64,265,314,166,76,70,82,
5231,166,76,70,82,80,68,81,241,
5232,24,32,36,22,34,36,23,33,
5233,34,36,23,33,35,24,29,34,
5234,35,24,29,34,21,30,33,21,
5235,21,30,33,21,34,29,23,82,
5236,34,29,23,82,204,270,181,24,
5237,204,270,181,24,34,201,146,44,
5238,34,201,146,44,52,51,51,55,
5239,52,51,51,55,46,53,52,128,
5240,46,53,52,128,88,72,49,25,
5241,88,72,49,25,41,100,33,47,
5242,41,100,33,47,419,292,53,249,
5243,419,292,53,249,55,74,84,85,
5244,209,26,37,29,28,36,25,31,
5245,28,36,25,31,32,23,35,32,
5246,32,23,35,32,26,35,26,25,
5247,26,35,26,25,40,44,52,50,
5248,40,44,52,50,48,56,43,45,
5249,48,56,43,45,58,40,49,51,
5250,58,40,49,51,37,52,52,62,
5251,37,52,52,62,52,50,54,51,
5252,52,50,54,51,110,95,243,64,
5253,110,95,243,64,173,480,513,113,
5254,173,480,513,113,80,82,70,62,
5255,80,82,70,62,89,87,75,86,
5256,37,24,35,37,23,34,35,23,
5257,23,34,35,23,34,28,22,34,
5258,34,28,22,34,25,26,33,22,
5259,25,26,33,22,28,33,19,32,
5260,28,33,19,32,29,21,227,104,
5261,29,21,227,104,54,259,54,24,
5262,54,259,54,24,48,386,25,38,
5263,48,386,25,38,33,186,85,33,
5264,33,186,85,33,37,38,37,108,
5265,37,38,37,108,59,63,191,113,
5266,59,63,191,113,428,418,343,49,
5267,428,418,343,49,56,236,52,59,
5268,35,28,42,33,33,424,751,465,
5269,33,424,751,465,66,41,34,46,
5270,66,41,34,46,40,44,55,108,
5271,40,44,55,108,90,116,213,770,
5272,90,116,213,770,429,189,70,55,
5273,429,189,70,55,60,56,43,50,
5274,60,56,43,50,53,40,49,52,
5275,53,40,49,52,39,51,50,39,
5276,39,51,50,39,52,48,41,52,
5277,52,48,41,52,45,50,247,105,
5278,45,50,247,105,73,80,86,345,
5279,73,80,86,345,84,476,555,80,
5280,50,37,50,53,39,97,189,69,
5281,39,97,189,69,64,46,41,233,
5282,64,46,41,233,55,110,353,307,
5283,55,110,353,307,568,467,59,53,
5284,568,467,59,53,90,105,76,68,
5285,90,105,76,68,221,73,228,47,
5286,221,73,228,47,42,52,51,43,
5287,42,52,51,43,57,64,56,57,
5288,57,64,56,57,64,57,55,64,
5289,64,57,55,64,85,216,185,253,
5290,85,216,185,253,59,89,87,59,
5291,59,89,87,59,85,85,74,77,
5292,28,27,35,25,45,36,22,34,
5293,45,36,22,34,30,21,30,22,
5294,30,21,30,22,33,31,19,32,
5295,33,31,19,32,29,31,32,70,
5296,29,31,32,70,74,49,44,23,
5297,74,49,44,23,31,33,19,30,
5298,31,33,19,30,34,19,222,61,
5299,34,19,222,61,50,55,61,46,
5300,50,55,61,46,52,58,82,144,
5301,52,58,82,144,72,49,57,194,
5302,72,49,57,194,295,109,64,54,
5303,295,109,64,54,61,239,60,65,
5304,32,28,37,29,31,37,25,35,
5305,31,37,25,35,226,36,36,34,
5306,226,36,36,34,28,36,27,27,
5307,28,36,27,27,35,23,31,33,
5308,35,23,31,33,21,35,30,24,
5309,21,35,30,24,35,76,85,36,
5310,35,76,85,36,25,34,71,36,
5311,25,34,71,36,110,58,51,47,
5312,110,58,51,47,29,43,38,29,
5313,29,43,38,29,42,38,163,263,
5314,42,38,163,263,55,341,173,48,
5315,55,341,173,48,48,36,41,48,
5316,56,55,71,60,40,45,48,35,
5317,40,45,48,35,48,42,39,49,
5318,48,42,39,49,39,42,47,36,
5319,39,42,47,36,46,44,37,48,
5320,46,44,37,48,41,40,48,37,
5321,41,40,48,37,44,45,36,48,
5322,44,45,36,48,40,40,48,42,
5323,40,40,48,42,48,68,288,67,
5324,48,68,288,67,72,43,28,38,
5325,72,43,28,38,527,471,396,58,
5326,527,471,396,58,40,232,48,34,
5327,40,232,48,34,44,50,49,59,
5328,34,25,26,34,22,29,34,28,
5329,22,29,34,28,24,32,24,43,
5330,24,32,24,43,32,62,155,33,
5331,32,62,155,33,19,29,30,18,
5332,19,29,30,18,32,27,20,32,
5333,32,27,20,32,24,24,31,27,
5334,24,24,31,27,31,39,104,41,
5335,31,39,104,41,44,30,24,33,
5336,44,30,24,33,23,25,32,21,
5337,23,25,32,21,27,32,25,172,
5338,27,32,25,172,162,304,222,44,
5339,162,304,222,44,243,60,65,62,
5340,64,33,43,35,26,24,33,29,
5341,26,24,33,29,28,36,27,26,
5342,28,36,27,26,32,19,29,29,
5343,32,19,29,29,20,32,24,24,
5344,20,32,24,24,31,20,28,30,
5345,31,20,28,30,18,31,253,24,
5346,18,31,253,24,36,29,27,36,
5347,36,29,27,36,27,30,32,23,
5348,27,30,32,23,32,32,18,29,
5349,32,32,18,29,32,18,31,41,
5350,32,18,31,41,205,67,64,107,
5351,205,67,64,107,141,256,114,287,
5352,242,264,311,99,80,63,105,317,
5353,80,63,105,317,260,300,218,67,
5354,260,300,218,67,61,45,86,196,
5355,61,45,86,196,92,439,466,220,
5356,92,439,466,220,40,43,49,44,
5357,40,43,49,44,36,48,45,36,
5358,36,48,45,36,47,47,33,47,
5359,47,47,33,47,47,49,55,57,
5360,47,49,55,57,53,346,334,394,
5361,53,346,334,394,389,372,398,180,
5362,389,372,398,180,170,178,353,503,
5363,170,178,353,503,208,63,67,102,
5364,28,21,32,27,29,201,60,73,
5365,29,201,60,73,155,109,47,53,
5366,155,109,47,53,53,95,88,65,
5367,53,95,88,65,60,41,48,55,
5368,60,41,48,55,117,646,371,572,
5369,117,646,371,572,406,57,52,37,
5370,406,57,52,37,49,133,611,253,
5371,49,133,611,253,61,54,50,60,
5372,61,54,50,60,55,88,226,49,
5373,55,88,226,49,40,57,134,518,
5374,40,57,134,518,357,84,78,75,
5375,357,84,78,75,83,78,152,210,
5376,34,25,40,33,22,36,56,48,
5377,22,36,56,48,54,51,128,69,
5378,54,51,128,69,64,55,39,50,
5379,64,55,39,50,45,39,49,44,
5380,45,39,49,44,39,49,389,179,
5381,39,49,389,179,50,39,40,48,
5382,50,39,40,48,154,92,52,42,
5383,154,92,52,42,49,55,39,47,
5384,49,55,39,47,50,39,51,43,
5385,50,39,51,43,36,50,105,315,
5386,36,50,105,315,432,326,69,82,
5387,432,326,69,82,86,70,261,90,
5388,32,29,21,46,29,29,33,46,
5389,29,29,33,46,102,46,48,36,
5390,102,46,48,36,26,34,26,23,
5391,26,34,26,23,32,25,24,32,
5392,32,25,24,32,24,24,32,22,
5393,24,24,32,22,177,154,123,37,
5394,177,154,123,37,32,22,208,34,
5395,32,22,208,34,31,23,38,37,
5396,31,23,38,37,25,36,36,23,
5397,25,36,36,23,36,40,46,49,
5398,36,40,46,49,238,562,470,172,
5399,238,562,470,172,143,51,71,80,
5400,31,22,49,27,25,33,26,26,
5401,25,33,26,26,34,24,31,37,
5402,34,24,31,37,25,34,34,21,
5403,25,34,34,21,33,28,23,33,
5404,33,28,23,33,25,25,33,22,
5405,25,25,33,22,30,32,20,32,
5406,30,32,20,32,211,37,33,30,
5407,211,37,33,30,22,41,62,47,
5408,22,41,62,47,54,39,22,34,
5409,54,39,22,34,34,23,37,150,
5410,34,23,37,150,165,646,420,67,
5411,165,646,420,67,65,92,90,86,
5412,28,28,37,216,33,34,69,77,
5413,33,34,69,77,51,45,26,32,
5414,51,45,26,32,34,22,31,34,
5415,34,22,31,34,22,31,34,28,
5416,22,31,34,28,241,222,65,34,
5417,241,222,65,34,32,22,33,31,
5418,32,22,33,31,22,34,29,24,
5419,22,34,29,24,34,26,27,34,
5420,34,26,27,34,81,147,34,20,
5421,81,147,34,20,34,38,167,412,
5422,34,38,167,412,145,33,61,56,
5423,145,33,61,56,223,49,60,57,
5424,23,26,47,19,31,32,19,31,
5425,31,32,19,31,30,20,33,30,
5426,30,20,33,30,27,36,26,30,
5427,27,36,26,30,33,20,32,28,
5428,33,20,32,28,21,33,41,196,
5429,21,33,41,196,191,290,266,43,
5430,191,290,266,43,46,41,202,36,
5431,46,41,202,36,34,23,35,35,
5432,34,23,35,35,22,34,34,190,
5433,22,34,34,190,465,375,470,239,
5434,465,375,470,239,53,40,190,95,
5435,53,40,190,95,66,65,82,66,
5436,24,35,27,362,125,26,247,43,
5437,125,26,247,43,27,22,32,25,
5438,27,22,32,25,24,32,21,27,
5439,24,32,21,27,32,19,29,30,
5440,32,19,29,30,19,31,27,31,
5441,19,31,27,31,30,84,69,52,
5442,30,84,69,52,50,30,34,37,
5443,50,30,34,37,23,33,35,206,
5444,23,33,35,206,35,35,30,24,
5445,35,35,30,24,36,48,72,69,
5446,36,48,72,69,152,567,224,76,
5447,152,567,224,76,81,211,72,95,
5448,35,70,35,23,32,61,45,38,
5449,32,61,45,38,211,35,29,38,
5450,211,35,29,38,36,24,39,38,
5451,36,24,39,38,33,37,38,80,
5452,33,37,38,80,67,192,197,45,
5453,67,192,197,45,39,21,33,33,
5454,39,21,33,33,33,25,215,47,
5455,33,25,215,47,39,30,40,39,
5456,39,30,40,39,26,33,35,27,
5457,26,33,35,27,27,35,30,158,
5458,27,35,30,158,626,327,24,44,
5459,626,327,24,44,45,34,42,57,
5460,29,19,32,28,21,32,27,22,
5461,21,32,27,22,32,26,33,32,
5462,32,26,33,32,48,98,43,154,
5463,48,98,43,154,92,25,36,31,
5464,92,25,36,31,26,36,30,22,
5465,26,36,30,22,34,27,23,33,
5466,34,27,23,33,25,25,208,29,
5467,25,25,208,29,29,37,33,24,
5468,29,37,33,24,37,175,107,155,
5469,37,175,107,155,292,204,183,63,
5470,292,204,183,63,28,39,35,45,
5471,28,39,35,45,52,239,62,66,
5472,24,32,29,20,32,204,22,32,
5473,32,204,22,32,32,26,32,30,
5474,32,26,32,30,91,62,46,43,
5475,91,62,46,43,21,31,32,21,
5476,21,31,32,21,27,32,22,125,
5477,27,32,22,125,176,162,23,34,
5478,176,162,23,34,35,22,34,34,
5479,35,22,34,34,26,61,53,42,
5480,26,61,53,42,55,52,44,60,
5481,55,52,44,60,58,89,77,423,
5482,58,89,77,423,292,56,90,54,
5483,292,56,90,54,73,66,65,61,
5484,21,32,28,31,32,38,27,32,
5485,32,38,27,32,29,87,65,47,
5486,29,87,65,47,42,23,30,32,
5487,42,23,30,32,22,27,32,22,
5488,22,27,32,22,26,32,22,26,
5489,26,32,22,26,202,21,27,32,
5490,202,21,27,32,20,28,32,18,
5491,20,28,32,18,30,32,19,34,
5492,30,32,19,34,34,190,36,33,
5493,34,190,36,33,23,113,147,27,
5494,23,113,147,27,139,102,38,33,
5495,139,102,38,33,68,39,45,62,
5496,18,42,32,25,213,37,105,45,
5497,213,37,105,45,48,41,24,33,
5498,48,41,24,33,29,19,32,31,
5499,29,19,32,31,19,31,30,32,
5500,19,31,30,32,31,29,20,32,
5501,31,29,20,32,27,21,31,26,
5502,27,21,31,26,22,32,25,24,
5503,22,32,25,24,31,23,34,36,
5504,31,23,34,36,23,33,36,197,
5505,23,33,36,197,25,167,404,190,
5506,25,167,404,190,167,37,46,58,
5507,167,37,46,58,46,226,54,53,
5508,34,24,27,33,22,45,103,127,
5509,22,45,103,127,30,30,19,31,
5510,30,30,19,31,28,21,31,26,
5511,28,21,31,26,23,32,22,26,
5512,23,32,22,26,217,189,236,234,
5513,217,189,236,234,161,104,51,48,
5514,161,104,51,48,34,29,37,32,
5515,34,29,37,32,25,37,31,25,
5516,25,37,31,25,34,26,22,32,
5517,34,26,22,32,24,23,33,115,
5518,24,23,33,115,229,345,171,31,
5519,229,345,171,31,47,238,61,63,
5520,33,21,32,246,35,71,36,177,
5521,35,71,36,177,310,415,32,42,
5522,310,415,32,42,44,34,42,48,
5523,44,34,42,48,94,304,37,31,
5524,94,304,37,31,34,31,102,57,
5525,34,31,102,57,48,41,23,35,
5526,48,41,23,35,32,23,38,36,
5527,32,23,38,36,27,47,49,47,
5528,27,47,49,47,36,45,50,248,
5529,36,45,50,248,492,433,88,67,
5530,492,433,88,67,58,221,50,50,
5531,58,221,50,50,44,53,63,59,
5532,23,218,72,31,222,57,32,22,
5533,222,57,32,22,34,33,33,33,
5534,34,33,33,33,33,29,31,32,
5535,33,29,31,32,449,782,377,450,
5536,449,782,377,450,333,57,73,37,
5537,333,57,73,37,35,29,32,54,
5538,35,29,32,54,51,43,41,222,
5539,51,43,41,222,253,112,56,57,
5540,253,112,56,57,49,57,55,42,
5541,49,57,55,42,56,58,93,238,
5542,56,58,93,238,271,77,226,64,
5543,271,77,226,64,293,405,362,198,
5544,34,36,31,33,18,31,34,26,
5545,18,31,34,26,32,29,96,58,
5546,32,29,96,58,46,42,20,32,
5547,46,42,20,32,32,18,30,32,
5548,32,18,30,32,179,99,32,19,
5549,179,99,32,19,30,31,19,30,
5550,30,31,19,30,32,18,34,34,
5551,32,18,34,34,22,36,35,22,
5552,22,36,35,22,35,35,24,29,
